Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
2BV.F,Brightcove Inc.,3.7600,+0.1000,+2.73%,100,0,161.144M,N/A
I8D.F,ISDN Holdings Limited,0.3300,+0.0220,+7.14%,"7,957",0,160.932M,16.50
0K6.F,Wawel S.A.,120.00,0.00,0.00%,4,0,160.914M,22.73
27V.F,Avantium N.V.,3.6400,-0.0150,-0.41%,"1,150",101,155.573M,N/A
XAR.F,Xaar plc,1.9500,+0.0400,+2.09%,64,1,160.574M,97.50
AKK.F,"Azkoyen, S.A.",6.54,+0.12,+1.87%,100,4,160.444M,10.72
GUW.F,Guangdong Land Holdings Limited,0.0810,-0.0010,-1.22%,"1,000",17,160.302M,2.70
AXD2.F,"Heron Therapeutics, Inc.",1.1800,0.0000,0.00%,"1,000",231,141.264M,N/A
PYR.F,Pyrum Innovations AG,49.00,-1.00,-2.00%,880,243,159.433M,N/A
MPX.F,Mitsubishi Paper Mills Limited,3.4800,-0.0600,-1.69%,500,1,159.332M,N/A
LUA.F,Lucas Bols N.V.,10.40,+0.30,+2.97%,200,29,159.327M,N/A
4XJ.F,Winsome Resources Limited,1.0550,+0.1430,+15.68%,"1,500","2,458",182.307M,N/A
B5R.F,Berkeley Energia Limited,0.3010,-0.0210,-6.52%,"80,000","32,150",148.742M,N/A
P1E0.F,Precia S.A.,28.80,0.00,0.00%,40,0,158.948M,27.96
YMI.F,Yellow Pages Limited,8.30,+0.15,+1.84%,166,0,158.407M,3.86
BBHK.F,Deutsche Balaton AG,"1,510.00",0.00,0.00%,2,0,158.402M,N/A
5L0.F,"MainStreet Bancshares, Inc.",20.60,+0.20,+0.98%,2,0,158.219M,6.11
J9I.F,5E Advanced Materials Inc.,3.5800,-0.2600,-6.77%,500,75,158.054M,N/A
EO0.F,Canadian North Resources Inc.,1.5000,-0.0200,-1.32%,500,45,157.94M,N/A
P3K.F,Pantheon Resources Plc,0.1686,+0.0030,+1.81%,"2,400",214,157.616M,N/A
6FA.F,"Semler Scientific, Inc.",23.00,+0.60,+2.68%,94,4,157.584M,12.30
IR0.F,Reway Group S.p.A.,4.0000,0.0000,0.00%,N/A,0,157.518M,17.39
BYY.F,Byggmax Group AB (publ),2.5480,-0.0580,-2.23%,967,21,157.442M,8.49
RLV.DU,RheinLand Holding AG,41.00,0.00,0.00%,26,46,157.44M,24.85
33Q.F,"First Western Financial, Inc.",16.50,0.00,0.00%,700,12,157.372M,8.68
3HY.F,Arix Bioscience plc,1.1600,+0.0100,+0.87%,181,3,157.073M,N/A
CLIQ.F,Cliq Digital AG,24.15,+0.35,+1.47%,500,160,157.089M,5.43
0GF.F,Graphene Manufacturing Group Ltd,1.7860,+0.0760,+4.44%,803,450,146.404M,N/A
69C.F,"Cara Therapeutics, Inc.",2.9000,-0.1380,-4.54%,100,2,156.551M,N/A
37B.F,B&C Speakers S.p.A.,14.15,-0.05,-0.35%,110,19,156.564M,11.41
NSGB.F,Net Insight AB (publ),0.4340,-0.0104,-2.34%,"2,000",0,156.389M,43.40
FPO.F,Petra Diamonds Limited,0.7800,+0.0030,+0.39%,440,19,156.385M,78.00
MAH0.F,Mereo BioPharma Group plc,1.2500,-0.0100,-0.79%,"8,850","3,351",156.232M,N/A
FLB.F,Standard BioTools Inc.,1.9900,+0.0100,+0.51%,500,103,155.986M,N/A
V5W.F,Afarak Group SE,0.5420,-0.0110,-1.99%,"1,530",27,146.233M,3.19
GJ7.F,Valuetronics Holdings Limited,0.3660,-0.0020,-0.54%,"14,000",250,155.651M,12.20
LKT.F,Lucara Diamond Corp.,0.3200,-0.0040,-1.23%,"10,000","1,193",155.649M,6.40
5F9.F,FIDEA Holdings Co. Ltd.,8.40,0.00,0.00%,150,0,155.639M,8.84
J9I0.F,5E Advanced Materials Inc.,0.3440,-0.0200,-5.49%,1,0,155.51M,N/A
FZV1.F,APAC Resources Limited,0.1120,-0.0020,-1.75%,300,127,155.217M,N/A
GGN.F,Ceragon Networks Ltd.,1.8400,-0.0300,-1.60%,330,7,155.216M,N/A
OIHC.F,CSI Properties Limited,0.0130,0.0000,0.00%,"4,000",0,155.198M,1.30
1TM.F,Mithra Pharmaceuticals SA,2.6500,-0.0200,-0.75%,780,87,155.013M,N/A
RBG.F,Rottneros AB (publ),0.9960,+0.0160,+1.63%,200,33,154.987M,3.11
P7A.SG,Sandnes Sparebank,7.04,+0.06,+0.86%,0,0,154.97M,10.06
51M.F,LACROIX Group SA,33.00,-0.20,-0.60%,10,0,154.945M,12.99
GPI1.F,China Oil And Gas Group Limited,0.0220,0.0000,0.00%,"20,000",357,154.675M,1.10
2DG.F,Sivers Semiconductors AB (publ),0.6690,+0.0115,+1.75%,"2,000",82,154.544M,N/A
CLIQ.DE,Cliq Digital AG,23.75,-0.20,-0.84%,"2,827","14,650",154.487M,5.34
27L.F,Sky Light Holdings Limited,0.1410,-0.0130,-8.44%,"3,000",53,151.984M,N/A
3W7.MU,Cambi ASA,0.9640,0.0000,0.00%,"2,250",0,154.265M,32.13
5R6.F,VCREDIT Holdings Limited,0.3100,-0.0120,-3.73%,N/A,0,152.761M,2.21
A2S1.F,Asian Citrus Holdings Limited,0.0075,+0.0025,+50.00%,"5,000",143,57.674M,N/A
1UC.F,"Cue Biopharma, Inc.",3.4680,+0.0420,+1.23%,150,0,149.742M,N/A
GPA.F,Aenza S.A.A.,1.7700,0.0000,0.00%,1,0,153.972M,N/A
Y9C.F,ACG Acquisition Company Limited,9.27,-0.12,-1.24%,214,5,153.602M,N/A
SB1.DE,Smartbroker Holding AG,9.78,+0.08,+0.82%,36,"4,178",153.363M,81.50
EK4.SG,Emak S.p.A.,0.9380,-0.0180,-1.88%,0,0,166.827M,7.56
7GW.F,Cabka N.V.,6.28,-0.02,-0.32%,77,1,153.251M,N/A
NYY.F,NWF Group plc,3.0800,-0.0400,-1.28%,"1,200",21,153.131M,7.16
19R.F,SRP Groupe S.A.,1.3340,-0.0020,-0.15%,75,21,156.074M,N/A
BD0.F,What's Cooking Group NV/SA,80.00,-0.20,-0.25%,4,0,152.536M,35.09
VEK.F,"Veritone, Inc.",3.9700,-0.1250,-3.05%,110,38,152.381M,N/A
1FQ.F,Adairs Limited,0.8600,-0.0300,-3.37%,300,59,151.995M,4.78
7V91.F,Visiomed Group SA,0.5005,+0.0005,+0.10%,99,476,152.338M,N/A
YZ9.F,Semper Paratus Acquisition Corporation,9.20,-0.10,-1.08%,N/A,0,152.276M,76.67
BZ6.F,Kapsch TrafficCom AG,11.55,-0.35,-2.94%,450,124,152.109M,N/A
SB1.F,Smartbroker Holding AG,9.64,-0.12,-1.23%,"1,500",92,152.109M,80.33
QFRA.F,Greenland Hong Kong Holdings Limited,0.0478,-0.0028,-5.53%,"5,463",661,151.998M,2.39
8ZZ.F,Stalexport Autostrady S.A.,0.5860,+0.0040,+0.69%,750,890,151.939M,8.37
YV7.F,LumenRadio AB (publ),11.92,+0.54,+4.75%,20,39,151.9M,42.57
M8G.DE,MGI - Media and Games Invest SE,0.9530,-0.0050,-0.52%,"11,158","42,855",151.764M,N/A
T2H.F,Times China Holdings Limited,0.0470,+0.0020,+4.44%,434,111,206.838M,N/A
3TT.F,Tecnotree Oyj,0.4340,-0.0140,-3.13%,"2,000",161,151.725M,21.70
NWM.F,New World Department Store China Limited,0.0795,+0.0010,+1.27%,100,0,147.092M,N/A
X7Q.F,Racing Force S.P.A.,5.64,-0.06,-1.05%,572,0,151.625M,17.62
T8S.F,Elemental Altus Royalties Corp.,0.8150,+0.0050,+0.62%,356,70,152.425M,N/A
INVN.F,"Identiv, Inc.",6.59,-0.21,-3.09%,100,27,151.401M,N/A
5PMA.F,GreenX Metals Limited,0.5700,+0.0150,+2.70%,"2,000","16,472",151.16M,N/A
T62.F,"Toho Zinc Co., Ltd.",11.10,+0.20,+1.83%,28,8,150.721M,4.16
69L.F,"Daido Metal Co., Ltd.",3.1000,-0.0600,-1.90%,949,0,150.678M,N/A
E8TN.F,Eurobio Scientific Société anonyme,14.46,0.00,0.00%,100,1,150.534M,5.76
DX0.F,United Bankers Oyj,13.80,-0.20,-1.43%,N/A,0,150.515M,11.60
T6N.F,Smiths News plc,0.5750,-0.0150,-2.54%,"16,900",0,150.476M,4.79
2LJ.F,Axactor ASA,0.4600,-0.0015,-0.33%,"10,000",207,150.455M,3.07
CL1A.F,Wanda Hotel Development Company Limited,0.0270,+0.0005,+1.89%,"3,000",904,150.411M,N/A
3PQA.F,MiX Telematics Limited,5.90,0.00,0.00%,150,0,150.182M,32.78
PUS.MU,PULSION Medical Systems SE,18.20,0.00,0.00%,"1,200",25,150.057M,25.28
X7Q.SG,Racing Force S.P.A.,5.68,-0.02,-0.35%,0,0,150.041M,17.75
8BP.F,Biocorp Production,33.80,+0.20,+0.60%,99,7,149.996M,N/A
TVJ.F,TSUKADA GLOBAL HOLDINGS Inc.,3.1200,0.0000,0.00%,"1,305",0,149.916M,7.61
SRAG.F,Samara Asset Group plc,2.6200,0.0000,0.00%,"1,600",63,149.91M,4.44
9UN.F,"MedPeer,Inc.",6.50,+0.15,+2.36%,100,1,142.694M,36.11
PLJ2.F,Playmates Holdings Limited,0.0590,-0.0020,-3.28%,"18,697",0,149.246M,N/A
ZAY0.F,Zentek Ltd.,1.4200,-0.0800,-5.33%,500,8,149.245M,N/A
6BI.F,The Community Financial Corporation,25.40,0.00,0.00%,N/A,0,149.147M,5.05
IBU.DE,IBU-tec advanced materials AG,26.95,+0.90,+3.45%,509,"4,296",128.013M,96.25
EZ8.F,Koskisen Oyj,6.33,-0.01,-0.16%,295,23,148.694M,3.68
LCW.SG,PT Lippo Cikarang Tbk,0.0400,-0.0015,-3.61%,0,0,148.816M,N/A
A8Y1.F,EML Payments Limited,0.3900,-0.0060,-1.52%,110,"1,013",148.807M,N/A
SRAG.DU,Samara Asset Group plc,2.6000,-0.0800,-2.99%,400,7,148.765M,4.91
8MG.F,Mingfa Group (International) Company Limited,0.0150,+0.0010,+7.14%,N/A,0,148.699M,0.34
5AO.F,Anton Oilfield Services Group,0.0465,0.0000,0.00%,"2,000",35,148.348M,4.65
XCC.F,CSE Global Limited,0.2240,+0.0080,+3.70%,"2,500",0,148.334M,22.40
71F.F,Virginia National Bankshares Corporation,27.20,-0.20,-0.73%,N/A,0,146.866M,6.45
CO2A.F,The Cato Corporation,7.30,-0.05,-0.68%,993,0,147.929M,N/A
932.F,STEP Energy Services Ltd.,2.0400,0.0000,0.00%,210,39,147.92M,2.08
TWN.F,"Twin Disc, Incorporated",10.70,-0.10,-0.93%,5,0,147.828M,15.51
9IS.SG,Chaarat Gold Holdings Limited,0.0965,-0.0175,-15.35%,0,580,46.41M,N/A
0VW.F,Hoffmann Green Cement Technologies Societe anonyme,9.90,+0.39,+4.10%,500,83,146.143M,N/A
PB3A.F,PolyMet Mining Corp.,0.7500,+0.0100,+1.35%,"2,000",45,147.52M,N/A
NVAL.SG,PTT Exploration & Production PCL,3.9400,0.0000,0.00%,0,0,248.747M,N/A
ND4.F,Odfjell Technology Ltd.,3.7050,+0.0200,+0.54%,35,31,147.283M,8.05
19C.F,Caesarstone Ltd.,4.2600,+0.0800,+1.91%,200,0,147.019M,N/A
IMR.F,AC Immune SA,1.7580,-0.1000,-5.38%,"3,477","2,306",147.005M,N/A
SVM.F,Sovereign Metals Limited,0.2810,-0.0040,-1.40%,"15,000","8,337",146.844M,N/A
RSL2.DE,R. STAHL AG,22.80,-0.20,-0.87%,150,"1,466",146.832M,13.26
RSL2.F,R. STAHL AG,22.40,-0.20,-0.88%,150,18,146.809M,13.10
0ZM.F,Hamilton Thorne Ltd.,0.9850,0.0000,0.00%,105,0,146.578M,49.25
XQN.F,"Core Molding Technologies, Inc.",17.40,-0.40,-2.25%,80,52,146.423M,11.37
P1M.F,Peninsula Energy Limited,0.1116,+0.0034,+3.14%,"15,087","2,607",146.408M,N/A
6P9.F,Global Ports Holding Plc,2.2400,+0.0400,+1.82%,60,283,146.307M,N/A
IJX.F,Vastned Belgium NV,28.60,0.00,0.00%,200,3,146.265M,10.25
2AO.F,Entersoft S.A.,4.8700,-0.0400,-0.81%,10,182,146.1M,25.63
4Q01.F,"RumbleON, Inc.",8.90,-0.85,-8.72%,577,55,146.001M,N/A
OVZ.F,Ovzon AB (publ),2.5550,+0.0400,+1.59%,75,0,145.914M,N/A
GCU.F,Gresham Technologies plc,1.6900,-0.0200,-1.17%,148,0,145.852M,42.25
IBU.F,IBU-tec advanced materials AG,26.25,+0.15,+0.57%,320,281,126.805M,93.75
SJW.SG,Greenthesis S.p.A.,0.8580,+0.0340,+4.13%,0,0,145.68M,7.15
NH8.F,"Nihon Trim Co., Ltd.",18.40,0.00,0.00%,1,0,145.521M,15.59
26X.F,Dexin China Holdings Company Limited,0.0490,+0.0010,+2.08%,"6,784",0,145.498M,2.45
FOBK.F,"kneat.com, inc.",1.7900,-0.0100,-0.56%,241,98,145.477M,N/A
OJU1.F,Oramed Pharmaceuticals Inc.,3.6330,+0.1200,+3.42%,450,231,145.42M,N/A
DR5.SG,Byggma ASA,2.0500,0.0000,0.00%,0,0,145.368M,6.61
65T.F,S.A. Fountaine Pajot,123.50,+1.00,+0.82%,10,0,145.352M,13.19
RCVR.F,SMG European Recovery SPAC SE,10.10,0.00,0.00%,10,0,145.188M,N/A
1W7.F,Ambra S.A.,5.46,-0.14,-2.50%,40,51,144.976M,10.71
FO3.F,Moury Construct SA,358.00,-2.00,-0.56%,10,0,144.904M,8.16
1TH.F,Parkit Enterprise Inc.,0.5700,-0.0300,-5.00%,N/A,0,144.867M,N/A
G9D.F,Goldpac Group Limited,0.1550,-0.0010,-0.64%,250,4,144.603M,7.75
8KG.F,Exacompta Clairefontaine S.A.,127.00,-1.00,-0.78%,1,0,144.821M,5.31
1FT.F,Sitowise Group Oyj,4.0000,-0.0600,-1.48%,11,0,143.387M,13.79
MX2.F,Matrix Service Company,5.35,+0.10,+1.90%,"1,900",0,144.703M,N/A
CIOC.F,China Aerospace International Holdings Limited,0.0440,-0.0005,-1.12%,"10,000","1,964",144.702M,N/A
2AO.DU,Entersoft S.A.,4.8200,0.0000,0.00%,"1,300",66,144.6M,26.78
722.F,Antengene Corporation Limited,0.1950,+0.0090,+4.84%,"1,457",34,144.533M,N/A
ACS.F,Athens Medical C.S.A.,1.6350,+0.0050,+0.31%,"1,000",0,144.472M,20.44
9C0A.F,Cango Inc.,1.0400,-0.0400,-3.70%,650,240,144.416M,N/A
MED.F,MEDICLIN Aktiengesellschaft,2.9000,+0.0200,+0.69%,249,102,144.4M,13.18
0CY.F,Masi Agricola S.p.A.,4.4400,0.0000,0.00%,200,16,144.373M,31.71
3DJ.F,UP Global Sourcing Holdings plc,1.4900,+0.0300,+2.05%,500,0,144.329M,9.31
AAJ.F,"Perspective Therapeutics, Inc.",0.5150,+0.0170,+3.41%,100,255,144.267M,N/A
PJ4A.F,"Park City Group, Inc.",7.85,-0.05,-0.63%,600,76,144.094M,32.71
31F.F,Medical Facilities Corporation,5.50,0.00,0.00%,10,3,144.045M,21.15
MD8B.F,Ardent Leisure Group Limited,0.2880,0.0000,0.00%,500,0,144.459M,N/A
M3K0.F,MIG Holdings S.A.,4.5000,0.0000,0.00%,1,53,143.957M,N/A
RXI.F,Rex International Holding Limited,0.1040,-0.0030,-2.80%,"5,980",285,144.538M,N/A
RZF.F,Solomon Systech (International) Limited,0.0435,-0.0015,-3.33%,"15,000",0,143.499M,4.35
6YQ.F,Eurocell plc,1.2200,-0.0400,-3.17%,430,0,143.484M,5.30
DIIA.F,PT Intiland Development Tbk,0.0070,0.0000,0.00%,"15,000",267,143.431M,N/A
GY2.F,SolarBank Corporation,5.25,+0.05,+0.96%,"1,286","1,885",143.394M,N/A
OMH2.F,Lumina Gold Corp.,0.3720,+0.0160,+4.49%,"5,000","1,100",143.306M,N/A
74C.F,Crossject Société Anonyme,3.7550,+0.4200,+12.59%,183,22,143.181M,N/A
5JY.F,Costain Group PLC,0.4960,-0.0090,-1.78%,"2,080",0,143.127M,4.51
DR0.F,Deutsche Rohstoff AG,28.45,-0.25,-0.87%,50,84,143.096M,2.25
HNL.F,Dr. Hönle AG,22.50,+1.20,+5.63%,200,76,143.013M,N/A
MINA.MU,"Synlogic, Inc.",0.5400,0.0000,0.00%,"1,160",0,10.792M,N/A
GPO.F,Genex Power Limited,0.0995,+0.0005,+0.51%,"2,000",83,142.754M,1.99
I5J.F,Invicta Holdings Limited,1.3600,0.0000,0.00%,100,0,142.52M,5.91
MED.DE,MEDICLIN Aktiengesellschaft,3.0000,+0.0200,+0.67%,"1,000","1,088",142.5M,13.64
833.F,"WM Technology, Inc.",0.8350,-0.0450,-5.11%,500,0,142.471M,N/A
16V.F,Visiativ SA,31.20,+0.10,+0.32%,70,1,142.446M,12.84
CJB.F,Carnarvon Energy Limited,0.0600,-0.0005,-0.83%,250,0,142.36M,N/A
BAV.F,BATM Advanced Communications Ltd.,0.2800,+0.0020,+0.72%,30,0,142.205M,N/A
TU1.F,"Tubos Reunidos, S.A.",0.8010,+0.0060,+0.75%,350,0,142.093M,N/A
1BN.F,Abitare In S.p.A.,5.24,-0.06,-1.13%,626,11,139.388M,18.71
9L2.F,Kin and Carta plc,0.7250,-0.0100,-1.36%,"1,600",23,141.89M,N/A
9YG.F,Deep Value Driller AS,1.6140,+0.0200,+1.25%,"2,500",45,141.83M,161.40
WHX.MU,APB Apranga,2.5650,0.0000,0.00%,380,0,141.824M,8.55
54O.F,ALTEO Energy Services Public Limited Company,6.86,-0.02,-0.29%,"2,900",51,141.812M,3.90
8XD.F,Gévelot SA,173.00,+1.00,+0.58%,10,0,141.793M,16.57
NO3.F,Noodles & Company,3.0200,-0.1400,-4.43%,100,0,141.75M,N/A
RY7A.F,Altron Limited,0.3380,-0.0220,-6.11%,"2,000",0,141.72M,16.90
681.F,CFI Holding S.A.,0.0385,+0.0005,+1.32%,"27,000",0,141.708M,N/A
DR0.DE,Deutsche Rohstoff AG,28.30,-0.30,-1.05%,5,"5,280",141.597M,2.23
AHV.F,"AXT, Inc.",3.2400,-0.1600,-4.71%,15,63,141.575M,16.20
SZL.F,Solstad Offshore ASA,1.8150,-0.0040,-0.22%,"1,060",32,141.561M,N/A
MVF1.F,Apollo Future Mobility Group Limited,0.0065,-0.0005,-7.14%,"3,477",62,141.471M,N/A
9SX.F,Mirbud S.A.,1.4740,-0.0280,-1.86%,780,105,141.466M,5.26
M12.DE,M1 Kliniken AG,7.72,0.00,0.00%,120,"7,194",141.392M,22.71
1HQ.F,Ten Square Games S.A.,19.00,+0.50,+2.70%,100,250,141.355M,45.24
CKW.F,Chu Kong Shipping Enterprises (Group) Company Limited,0.1210,-0.0020,-1.63%,"10,000",0,141.341M,12.10
RZT.F,Merafe Resources Limited,0.0500,0.0000,0.00%,"1,200","7,845",141.296M,1.67
FXG.F,Foxtons Group plc,0.4520,0.0000,0.00%,"1,000",17,141.136M,11.30
LI9.F,Lingbao Gold Group Company Ltd.,0.1490,+0.0060,+4.20%,160,0,141.118M,3.73
AJW.F,"AnGes, Inc.",0.6950,-0.0100,-1.42%,"2,000",0,140.919M,N/A
M36.F,Lemonsoft Oyj,7.60,+0.10,+1.33%,206,0,140.889M,44.71
CCP.F,Celtic plc,1.3900,+0.0100,+0.72%,200,12,140.86M,15.44
6KB.MU,Kinnate Biopharma Inc.,3.0200,+0.0600,+2.03%,600,0,140.649M,N/A
M12.F,M1 Kliniken AG,7.58,-0.18,-2.32%,250,141,140.631M,22.97
IMT.F,GreenFirst Forest Products Inc.,0.7800,-0.0200,-2.50%,62,1,140.549M,N/A
GFG.DE,Global Fashion Group S.A.,0.6265,-0.0415,-6.21%,"257,516","415,824",140.418M,N/A
RYV.F,"China Automotive Systems, Inc.",4.3800,-0.0800,-1.79%,130,31,140.383M,5.41
FIT.F,First Hydrogen Corp.,2.0500,-0.0500,-2.38%,"4,117","9,204",140.34M,N/A
U6Q.F,"Umbrella Solar Investment, S.A.",5.70,0.00,0.00%,10,0,140.127M,N/A
J5R.SG,PT J Resources Asia Pasifik Tbk,0.0025,0.0000,0.00%,0,0,140.099M,N/A
BSR.F,GoldMining Inc.,0.8280,-0.0220,-2.59%,"6,500",783,139.948M,N/A
6XY.F,HBM Holdings Limited,0.1640,0.0000,0.00%,"1,605",28,144.436M,N/A
27P.F,Pact Group Holdings Ltd,0.3520,-0.0120,-3.30%,"1,000",0,134.55M,3.52
PFX1.F,"Perma-Fix Environmental Services, Inc.",10.30,-0.20,-1.90%,200,3,139.597M,N/A
PBDA.F,"Protalix BioTherapeutics, Inc.",2.0060,-0.0230,-1.13%,400,858,139.582M,N/A
25D.F,Trifast plc,0.9050,+0.0150,+1.69%,150,0,139.562M,15.08
2LE1.F,Euroseas Ltd.,19.22,+0.16,+0.84%,222,6,139.346M,1.44
9M5.F,Mayfair Gold Corp.,1.4100,-0.0700,-4.73%,800,5,139.338M,N/A
O3B.F,Yoma Strategic Holdings Ltd.,0.0570,0.0000,0.00%,"25,000",0,139.267M,N/A
LIP.SG,Lippo Ltd,0.1930,-0.0020,-1.03%,0,500,58.675M,N/A
9LY.F,Nordisk Bergteknik AB (publ),2.3950,0.0000,0.00%,300,5,139.183M,9.98
696.F,Archicom S.A.,5.06,+0.11,+2.22%,50,0,136.823M,7.33
0WT.F,"Kanamic Network Co.,LTD",2.8400,+0.0400,+1.43%,400,0,137.069M,28.40
SZL.SG,Solstad Offshore ASA,1.7910,-0.0080,-0.44%,0,0,139.019M,N/A
KX4A.F,"KLX Energy Services Holdings, Inc.",8.47,-0.01,-0.12%,105,1,138.971M,3.78
54O.SG,ALTEO Energy Services Public Limited Company,6.74,-0.18,-2.60%,0,0,138.93M,3.83
BIKE.F,Bike24 Holding AG,3.1450,+0.1300,+4.31%,50,458,138.9M,N/A
TZB0.F,Tethys Oil AB (publ),4.2550,+0.0100,+0.24%,N/A,0,138.892M,2.66
0QZ.F,Alithya Group Inc.,1.5300,+0.0400,+2.68%,"3,378",593,138.718M,N/A
QC8.F,AFC Energy plc,0.1860,0.0000,0.00%,"2,673","27,445",138.635M,N/A
0AS.SG,Entech SA,9.54,-0.28,-2.85%,0,0,142.545M,N/A
1RC.SG,Creo Medical Group PLC,0.3480,+0.0420,+13.73%,0,0,123.489M,N/A
GEF.F,Sogefi S.p.A.,1.1480,+0.0040,+0.35%,"4,464",81,138.573M,4.25
90G.F,Daishinku Corp.,4.0600,-0.0600,-1.46%,18,0,136.501M,4.78
WHX.F,APB Apranga,2.4800,-0.0050,-0.20%,500,73,138.217M,8.27
5ZL.F,"Lazydays Holdings, Inc.",10.00,-0.20,-1.96%,60,1,138.43M,10.00
1HQ.SG,Ten Square Games S.A.,18.87,+0.07,+0.37%,0,5,138.408M,43.88
GLV.F,Glorious Sun Enterprises Limited,0.0755,+0.0015,+2.03%,450,97,138.345M,N/A
SJW.F,Greenthesis S.p.A.,0.8580,-0.0060,-0.69%,100,0,138.217M,7.15
F5L.F,Humm Group Limited,0.2600,+0.0140,+5.69%,"12,000",214,138.168M,N/A
GLH.F,Goldlion Holdings Limited,0.1280,-0.0010,-0.78%,100,0,138.159M,12.80
4LX.F,"General de Alquiler de Maquinaria, S.A.",1.3400,-0.1800,-11.84%,66,0,138.127M,16.75
WVH.F,Franklin Street Properties Corp.,1.3000,0.0000,0.00%,105,18,138.108M,21.67
CQH3.F,Cheuk Nang (Holdings) Limited,0.2020,-0.0020,-0.98%,100,0,138.089M,N/A
7V0.MU,Darwin AG,46.00,0.00,0.00%,80,119,138M,3.45
CRO.F,hVIVO plc,0.1790,-0.0030,-1.65%,"10,000",0,137.977M,N/A
6Y4.F,Vicore Pharma Holding AB (publ),1.5760,-0.0080,-0.51%,700,99,128.992M,N/A
GYZ.F,Finsbury Food Group Plc,1.0100,0.0000,0.00%,200,0,137.872M,10.10
KUL.MU,Kulmbacher Brauerei Aktien-Gesellschaft,41.00,-1.00,-2.38%,188,242,137.76M,15.30
M0YN.F,Mynaric AG,24.30,+0.20,+0.83%,64,71,137.742M,N/A
0MN.F,FERRO S.A.,6.36,0.00,0.00%,2,0,137.716M,9.64
IUR.DE,KAP AG,17.70,+0.10,+0.57%,525,453,137.486M,N/A
4E0.F,Canada Nickel Company Inc.,0.8820,+0.0050,+0.57%,500,"3,065",126.949M,N/A
TLFP.F,DZS Inc.,4.1400,+0.4000,+10.70%,50,0,137.472M,N/A
5MIA.F,Maoye International Holdings Limited,0.0120,0.0000,0.00%,"1,000",0,137.458M,1.20
F5H.F,KlaraBo Sverige AB (publ),1.0040,-0.0100,-0.99%,777,0,137.342M,N/A
M0YA.MU,Mynaric AG,6.05,0.00,0.00%,10,9,137.175M,N/A
M0YN.DE,Mynaric AG,24.20,-0.60,-2.42%,12,"3,102",137.175M,N/A
BIKE.DE,Bike24 Holding AG,3.1050,-0.1400,-4.31%,52,"9,471",137.134M,N/A
LB1A.F,L.B. Foster Company,12.20,-0.40,-3.17%,500,8,137.098M,N/A
AHD.F,"Ashford Hospitality Trust, Inc.",3.7250,0.0000,0.00%,30,19,136.975M,N/A
5JT.F,Innovatec S.p.A.,1.4130,-0.0320,-2.21%,135,131,140.231M,12.85
79I.F,Oponeo.pl S.A.,9.80,0.00,0.00%,"2,050",3,136.919M,15.08
6CE.SG,Groupe LDLC société anonyme,22.20,-0.90,-3.90%,0,0,136.9M,8.41
F2B.F,Blancco Technology Group plc,1.7400,-0.0100,-0.57%,"2,400",0,136.871M,43.50
HG3.F,HSS Hire Group plc,0.1570,+0.0260,+19.85%,"7,000",0,136.808M,5.23
89K.MU,Otovo ASA,0.9200,0.0000,0.00%,"1,500",44,136.695M,N/A
HBS.F,Delfingen Industry S.A.,51.80,+0.20,+0.39%,10,1,138.095M,16.66
QNC1.F,Bonterra Energy Corp.,3.6220,-0.0140,-0.39%,400,0,136.49M,2.64
AVU.F,"Adverum Biotechnologies, Inc.",1.3300,0.0000,0.00%,229,7,138.074M,N/A
HNL.DE,Dr. Hönle AG,22.50,+0.10,+0.45%,382,"4,533",136.392M,N/A
3K4.F,Sciuker Frames S.p.A.,6.23,-0.13,-2.04%,25,4,139.407M,6.77
U1P.MU,Magnis Energy Technologies Ltd,0.1022,-0.0060,-5.55%,"30,000",986,50.605M,N/A
M0YA.F,Mynaric AG,5.70,+0.05,+0.88%,30,23,136.102M,N/A
EI9.F,Elos Medtech AB (publ),16.55,-0.25,-1.49%,85,0,136.082M,16.55
BR30.F,NioCorp Developments Ltd.,4.4600,-0.0950,-2.09%,5,208,136.013M,N/A
IUR.F,KAP AG,17.50,-0.10,-0.57%,200,38,135.932M,N/A
RJIB.F,Rock Tech Lithium Inc.,1.3720,+0.0100,+0.73%,"15,462","14,334",135.857M,N/A
D2V.F,PARKEN Sport & Entertainment A/S,13.80,+0.10,+0.73%,180,3,135.841M,5.77
FC9.DE,FCR Immobilien AG,13.90,0.00,0.00%,531,345,135.706M,10.00
GFG.F,Global Fashion Group S.A.,0.6165,-0.0055,-0.88%,"1,500","6,173",135.639M,N/A
HOJ.F,Horizon Oil Limited,0.0790,0.0000,0.00%,"2,000",178,135.635M,3.95
893.F,"Mitsubishi Kakoki Kaisha, Ltd.",17.30,-0.20,-1.14%,50,0,135.586M,6.81
WW2.F,"Citi Trends, Inc.",16.30,+1.10,+7.24%,580,3,135.5M,6.15
TS8A.F,DLH Holdings Corp.,9.80,-0.30,-2.97%,163,8,135.482M,13.80
8KF.F,"Ichiyoshi Securities Co., Ltd.",3.9000,0.0000,0.00%,400,0,135.252M,22.94
4JX.F,Hitek Global Inc.,8.70,-0.33,-3.65%,90,7,128.318M,96.67
90Z.F,Answear.com S.A.,7.40,+0.06,+0.82%,45,0,134.465M,17.62
