0VV.F,Paramount Global,17.20,-0.70,-3.91%,97,107,9.636B,N/A
0VVB.F,Paramount Global,14.88,-0.01,-0.07%,"3,000",937,10.022B,N/A
8L8.F,Liberty Broadband Corporation,69.50,+2.00,+2.96%,20,0,10.082B,11.34
0ZG.F,"Zillow Group, Inc.",42.74,+1.27,+3.06%,"2,840",66,10.655B,N/A
0ZG2.F,"Zillow Group, Inc.",42.96,+0.63,+1.49%,13,0,10.493B,N/A
8L8C.F,Liberty Broadband Corporation,70.00,+1.00,+1.45%,25,0,9.939B,11.33
R35.F,"Roku, Inc.",64.87,-1.13,-1.71%,9,149,9.142B,N/A
LM03.F,The Liberty SiriusXM Group,28.20,+0.40,+1.44%,1,0,9.138B,9.10
LM06.F,The Liberty SiriusXM Group,25.20,-0.40,-1.56%,100,1,9.059B,8.43
KD8.HM,Kabel Deutschland Holding AG,101.00,0.00,0.00%,"1,471","5,295",8.941B,16.56
VVU.F,Vivendi SE,8.30,+0.09,+1.07%,533,404,8.522B,N/A
VVU.DE,Vivendi SE,8.31,+0.05,+0.61%,636,477,8.504B,N/A
AD5B.F,Adevinta ASA,6.60,0.00,0.00%,550,144,8.444B,N/A
4HK.F,HKT Trust and HKT Limited,1.0470,+0.0040,+0.38%,91,5,8.177B,13.09
TLS.F,Telia Company AB (publ),2.0720,+0.0140,+0.68%,250,"1,253",8.233B,N/A
EIA.F,Elisa Oyj,50.76,+0.44,+0.87%,6,28,8.219B,21.79
VVUD.F,Vivendi SE,7.90,+0.05,+0.64%,"1,000",17,8.486B,N/A
DEN.F,Dentsu Group Inc.,29.40,-1.00,-3.29%,482,61,7.967B,20.14
CPK0.MU,"Capcom Co., Ltd.",18.30,0.00,0.00%,2,0,7.8B,39.78
CPK.F,"Capcom Co., Ltd.",36.44,+0.44,+1.22%,53,99,7.766B,39.61
O2D.DE,Telefónica Deutschland Holding AG,2.5980,+0.0130,+0.50%,5.653M,3.095M,7.728B,32.48
O2D.F,Telefónica Deutschland Holding AG,2.5930,-0.0010,-0.04%,"13,975","24,598",7.713B,32.41
TAF0.F,True Corporation Public Company Limited,0.1690,-0.0010,-0.59%,N/A,0,7.619B,N/A
TAF1.F,True Corporation Public Company Limited,0.1640,-0.0010,-0.61%,"33,839","3,013",7.613B,N/A
TAF0.MU,True Corporation Public Company Limited,0.1440,+0.0020,+1.41%,1,0,7.588B,N/A
KMBA.F,"SK Telecom Co., Ltd.",18.60,+0.20,+1.09%,12,18,7.292B,7.42
