3LUA.F,Green Hydrogen Systems A/S,1.6400,-0.0940,-5.42%,"3,104",269,257.309M,N/A
GPO.F,Genex Power Limited,0.0995,+0.0005,+0.51%,"2,000",81,142.754M,1.99
54O.F,ALTEO Energy Services Public Limited Company,6.86,-0.02,-0.29%,"2,900",50,141.812M,3.90
54O.SG,ALTEO Energy Services Public Limited Company,6.86,-0.06,-0.87%,0,0,141.404M,3.90
0AS.SG,Entech SA,9.70,-0.12,-1.22%,0,0,142.927M,N/A
5JT.F,Innovatec S.p.A.,1.4130,-0.0320,-2.21%,135,131,140.231M,12.85
9UG.F,Integrated Wind Solutions ASA,3.1800,-0.0600,-1.85%,"1,000",0,126.228M,N/A
GY2.F,SolarBank Corporation,4.5000,-0.7000,-13.46%,310,"1,851",122.909M,N/A
2ZO.F,Zespól Elektrocieplowni Wroclawskich KOGENERACJA S.A.,7.44,0.00,0.00%,N/A,0,116.126M,1.71
4H2.F,"Holaluz-Clidom, S.A.",4.9800,-0.2400,-4.60%,320,281,110.899M,99.60
4H2.MU,"Holaluz-Clidom, S.A.",4.7600,-0.3200,-6.30%,"1,000",70,104.007M,95.20
CAG0.HM,Clere AG,14.40,0.00,0.00%,750,765,112.143M,"1,440.00"
ZW1.F,Dala Energi AB (publ),4.4500,-0.0500,-1.11%,200,11,110.94M,14.83
00B.F,Aquaporin A/S,9.68,-0.08,-0.82%,15,2,106.35M,N/A
04B.F,Green Impact Partners Inc.,5.25,-0.10,-1.87%,320,168,103.485M,N/A
27K.SG,Kangda International Environmental Company Limited,0.0440,+0.0015,+3.53%,0,0,112.189M,4.40
X1B.F,Haffner Energy S.A.,2.0650,+0.1190,+6.12%,300,5,96.076M,N/A
J4Q5.F,Invinity Energy Systems plc,0.5000,+0.0220,+4.60%,"1,000",825,96.07M,N/A
256.F,Azure Power Global Limited,1.3990,+0.0190,+1.38%,300,110,95.987M,N/A
FHW.F,Fernheizwerk Neukölln Aktiengesellschaft,39.00,0.00,0.00%,495,80,89.7M,N/A
8900.F,Memiontec Holdings Ltd.,0.1050,-0.0050,-4.55%,"3,556","1,532",83.32M,N/A
PUQ.F,Westbridge Renewable Energy Corp.,0.7750,-0.0300,-3.73%,570,"1,385",79.993M,N/A
KOJ5.F,Kong Sun Holdings Limited,0.0050,+0.0005,+11.11%,"10,000",0,84.206M,N/A
TJI.F,GCL New Energy Holdings Limited,0.0650,+0.0070,+12.07%,165,287,75.884M,N/A
3SQ1.F,AHT Syngas Technology N.V.,33.80,+1.60,+4.97%,"2,060",621,72.67M,N/A
SLE.F,"Via Renewables, Inc.",9.83,-0.05,-0.51%,1,0,71.54M,N/A
7MN.F,Minesto AB (publ),0.3750,+0.0085,+2.32%,"3,810",135,61.257M,N/A
1DK.SG,Global Bioenergies SA,3.7450,+0.1350,+3.74%,0,83,58.92M,N/A
Y21.F,Eneraqua Technologies plc,1.6700,+0.2200,+15.17%,50,8,57.298M,6.42
6Z8.F,eVISO S.p.A.,2.2300,-0.0100,-0.45%,"1,270",0,56.048M,N/A
HAU2.SG,China Water Industry Group Limited,0.0195,0.0000,0.00%,0,0,56.035M,N/A
J6J.F,ATOME Energy PLC,1.2400,+0.0600,+5.08%,100,3,51.243M,N/A
20X.F,Figene Capital S.A.,0.1990,+0.0010,+0.51%,N/A,0,47.585M,N/A
CT1.F,China Energine International (Holdings) Limited,0.0100,+0.0005,+5.26%,"36,000","2,297",43.69M,N/A
PPL.F,PannErgy Nyrt.,2.9200,+0.0800,+2.82%,200,28,46.598M,12.17
2WI.F,"Yunnan Water Investment Co., Limited",0.0250,0.0000,0.00%,"5,000",157,42.16M,N/A
9S0.F,Aqua Spólka Akcyjna,3.3600,+0.0200,+0.60%,300,1,44.104M,19.76
WVJ.SG,AB Kauno Energija,0.8600,-0.0100,-1.15%,0,0,41.041M,3.91
7ST0.F,Advanced Soltech Sweden AB (publ),0.8580,-0.0030,-0.35%,100,1,34.011M,N/A
0UG1.F,UGE International Ltd.,0.9900,+0.0550,+5.88%,362,42,35.691M,N/A
60P.F,Fusion Fuel Green PLC,2.0400,-0.1000,-4.67%,350,79,33.684M,N/A
ZI3.F,Waroona Energy Inc.,0.0282,0.0000,0.00%,N/A,0,31.869M,N/A
L5Q.F,Charwood Energy SA,5.88,+0.14,+2.44%,444,7,30.718M,N/A
OW7.F,Ocean Sun AS,0.5600,+0.0080,+1.45%,360,99,26.86M,N/A
OW7.MU,Ocean Sun AS,0.5520,+0.0080,+1.47%,65,0,26.18M,N/A
KEH.F,Chinese People Holdings Company Limited,0.0015,-0.0005,-25.00%,"9,962",0,25.43M,N/A
TI5.F,algoWatt S.p.A.,0.5490,-0.0260,-4.52%,363,8,25.296M,N/A
DCL.F,Climeon AB (publ),0.2340,+0.0035,+1.52%,"1,300",690,23.696M,N/A
S12.F,Spark Power Group Inc.,0.2440,-0.0020,-0.81%,"1,000",0,22.649M,N/A
9PS.MU,Agripower France SA,5.20,0.00,0.00%,500,7,19.204M,43.33
TI5.SG,TerniEnergia S.p.A.,0.5750,-0.0020,-0.35%,0,0,28.114M,N/A
3SH.F,Shunfeng International Clean Energy Limited,0.0010,0.0000,0.00%,3,0,17.359M,N/A
4AZ.F,Azelio AB (publ),0.0434,-0.0009,-2.03%,"2,000",35,15.953M,N/A
CR9.F,Smart Powerr Corp.,1.7700,-0.0400,-2.21%,100,0,13.618M,N/A
PM7.F,ReVolve Renewable Power Corp.,0.2380,-0.0040,-1.65%,100,33,13.462M,5.95
OCE.F,Cortus Energy AB (publ),0.0039,-0.0025,-39.06%,"50,000","1,298",13.029M,N/A
EBGK.HM,Aleia Holding AG,0.6900,0.0000,0.00%,"1,274","5,452",12.802M,N/A
CNM1.F,Carnegie Clean Energy Limited,0.0008,0.0000,0.00%,"50,000","38,947",12.514M,N/A
1KW0.F,Eco Wave Power Global AB (publ),2.1400,0.0000,0.00%,350,31,12.54M,N/A
7K8.F,SIMEC Atlantis Energy Limited,0.0140,+0.0060,+75.00%,"53,233","6,280",14.341M,N/A
9NK.F,Clean TeQ Water Limited,0.1500,0.0000,0.00%,12,0,9.414M,N/A
5JS1.F,Agatos S.p.A.,0.4295,-0.0005,-0.12%,"3,600",0,9.049M,N/A
V5X.F,Synex Renewable Energy Corporation,1.4900,-0.0200,-1.32%,800,14,6.221M,N/A
82T.F,Aega ASA,0.0512,-0.0030,-5.54%,520,0,4.641M,N/A
6H6.F,Dlaboratory Sweden AB (publ),0.2250,+0.0070,+3.21%,400,0,4.386M,N/A
7R3.F,Clean Industry Solutions Holding Europe AB,0.1025,-0.0010,-0.97%,"1,000",0,2.928M,N/A
EA2.F,EAM Solar ASA,0.4080,-0.0130,-3.09%,100,92,2.796M,N/A
X92.F,ZAZZ Energy of Sweden AB (publ),0.0064,-0.0003,-4.48%,"21,000",368,"846,176",N/A
97D.F,MAST Energy Developments PLC,0.0015,-0.0100,-86.96%,"10,000",0,"528,282",N/A
VRQ0.F,Vergnet SA,0.0005,0.0000,0.00%,"600,000",66,21,N/A
KEH.MU,Chinese People Holdings Co Ltd,0.0050,0.0000,0.00%,"50,000",0,N/A,N/A
256.MU,Azure Power Global Ltd,1.4830,-0.2320,-13.53%,950,0,N/A,N/A
AOR.DU,Solaria Energia y Medio Ambiente SA,13.86,+0.40,+3.01%,100,0,N/A,N/A
