33L.F,Lululemon Athletica Inc.,347.60,+2.65,+0.77%,51,11,46.139B,50.01
XGR.F,Compass Group PLC,25.00,+0.20,+0.81%,100,0,44.574B,29.76
XGR2.F,Compass Group PLC,25.60,+0.20,+0.79%,5,76,44.566B,30.48
CJA1.F,Alimentation Couche-Tard Inc.,44.66,-0.65,-1.43%,100,4,43.866B,16.98
AZ5.F,"AutoZone, Inc.","2,306.00",+20.00,+0.87%,5,2,42.693B,19.69
LCR.F,Las Vegas Sands Corp.,53.25,-0.35,-0.65%,10,61,41.035B,N/A
TGR.DE,"Yum! Brands, Inc.",127.75,+1.45,+1.15%,117,72,36.047B,32.34
HO2.F,"D.R. Horton, Inc.",104.95,-1.15,-1.08%,14,16,35.795B,7.69
TGR.F,"Yum! Brands, Inc.",127.05,+1.40,+1.11%,85,48,35.792B,31.76
WF3.F,Wesfarmers Limited,30.83,+0.33,+1.07%,180,74,35.058B,22.02
HI91.F,Hilton Worldwide Holdings Inc.,127.50,-4.00,-3.04%,10,2,34.087B,30.07
ADS1.SG,adidas AG,87.50,+1.00,+1.16%,15,32,33.956B,153.51
ADS.F,adidas AG,176.46,+2.54,+1.46%,262,670,33.949B,153.44
ADS.DE,adidas AG,175.68,+1.50,+0.86%,"353,473","497,230",33.875B,152.77
ADS1.F,adidas AG,85.50,-0.50,-0.58%,30,7,33.818B,147.41
931.F,Sea Limited,57.70,+0.30,+0.52%,490,489,32.817B,N/A
RSO.F,"Ross Stores, Inc.",98.17,-0.40,-0.41%,12,19,33.501B,23.49
HYU.F,Hyundai Motor Company,38.30,-0.70,-1.79%,"1,346",839,33.33B,2.99
0R6.F,Restaurant Brands International Inc.,69.76,-0.54,-0.77%,100,16,32.406B,23.41
PPB.F,Flutter Entertainment plc,182.35,+2.90,+1.62%,2,27,32.192B,N/A
AI3A.F,"Amadeus IT Group, S.A.",69.64,+0.36,+0.52%,600,119,32.113B,65.70
AI3B.F,"Amadeus IT Group, S.A.",69.50,+0.50,+0.72%,200,4,31.716B,64.35
PPBA.F,Flutter Entertainment plc,87.00,+0.50,+0.58%,33,0,31.634B,N/A
LNN.F,Lennar Corporation,110.60,+1.90,+1.75%,25,9,31.164B,7.40
AS7.F,ANTA Sports Products Limited,10.79,+0.41,+3.97%,"1,250",516,30.784B,29.98
LNN0.F,Lennar Corporation,95.00,+3.50,+3.83%,3,3,30.762B,6.39
L87A.F,Li Auto Inc.,31.40,+0.10,+0.32%,25,92,31.358B,N/A
L87.MU,Li Auto Inc.,15.44,0.00,0.00%,500,14,30.956B,N/A
599A.F,Sands China Ltd.,3.3140,+0.0110,+0.33%,"2,000",78,27.3B,N/A
HAI0.F,"Haier Smart Home Co., Ltd.",11.10,+0.10,+0.91%,100,1,28.148B,13.54
788.F,"Coupang, Inc.",15.32,-0.01,-0.03%,200,118,27.776B,139.27
690D.DE,"Haier Smart Home Co., Ltd.",1.1498,+0.0100,+0.88%,"289,114","82,419",27.565B,5.48
690D.F,"Haier Smart Home Co., Ltd.",1.1292,-0.0070,-0.62%,"2,500","1,965",27.53B,5.38
599.F,Sands China Ltd.,33.40,0.00,0.00%,10,0,27.292B,N/A
KW9A.F,Galaxy Entertainment Group Limited,6.00,0.00,0.00%,46,2,27.241B,N/A
